Date,Content type,Views,Subscribers gained
2017-11-13,Videos,0,0
2017-11-14,Videos,0,0
2017-11-15,Videos,0,0
2017-11-16,Videos,0,0
2017-11-17,Videos,0,0
2017-11-18,Videos,0,0
2017-11-19,Videos,0,0
2017-11-20,Videos,0,0
2017-11-21,Videos,0,0
2017-11-22,Videos,0,0
2017-11-23,Videos,0,0
2017-11-24,Videos,0,0
2017-11-25,Videos,0,0
2017-11-26,Videos,0,0
2017-11-27,Videos,0,0
2017-11-28,Videos,0,0
2017-11-29,Videos,0,0
2017-11-30,Videos,0,0
2017-12-01,Videos,0,0
2017-12-02,Videos,0,0
2017-12-03,Videos,0,0
2017-12-04,Videos,0,0
2017-12-05,Videos,0,0
2017-12-06,Videos,0,0
2017-12-07,Videos,0,0
2017-12-08,Videos,0,0
2017-12-09,Videos,0,0
2017-12-10,Videos,0,0
2017-12-11,Videos,0,0
2017-12-12,Videos,0,0
2017-12-13,Videos,0,0
2017-12-14,Videos,0,0
2017-12-15,Videos,0,0
2017-12-16,Videos,0,0
2017-12-17,Videos,0,0
2017-12-18,Videos,0,0
2017-12-19,Videos,0,0
2017-12-20,Videos,0,0
2017-12-21,Videos,0,0
2017-12-22,Videos,0,0
2017-12-23,Videos,0,0
2017-12-24,Videos,0,0
2017-12-25,Videos,0,0
2017-12-26,Videos,0,0
2017-12-27,Videos,0,0
2017-12-28,Videos,0,0
2017-12-29,Videos,0,0
2017-12-30,Videos,0,0
2017-12-31,Videos,0,0
2018-01-01,Videos,0,0
2018-01-02,Videos,0,0
2018-01-03,Videos,0,0
2018-01-04,Videos,0,0
2018-01-05,Videos,0,0
2018-01-06,Videos,0,0
2018-01-07,Videos,0,0
2018-01-08,Videos,0,0
2018-01-09,Videos,0,0
2018-01-10,Videos,0,0
2018-01-11,Videos,0,0
2018-01-12,Videos,0,0
2018-01-13,Videos,0,0
2018-01-14,Videos,0,0
2018-01-15,Videos,0,0
2018-01-16,Videos,0,0
2018-01-17,Videos,0,0
2018-01-18,Videos,0,0
2018-01-19,Videos,0,0
2018-01-20,Videos,0,0
2018-01-21,Videos,0,0
2018-01-22,Videos,0,0
2018-01-23,Videos,0,0
2018-01-24,Videos,0,0
2018-01-25,Videos,0,0
2018-01-26,Videos,0,0
2018-01-27,Videos,0,0
2018-01-28,Videos,0,0
2018-01-29,Videos,0,0
2018-01-30,Videos,0,0
2018-01-31,Videos,0,0
2018-02-01,Videos,0,0
2018-02-02,Videos,0,0
2018-02-03,Videos,0,0
2018-02-04,Videos,0,0
2018-02-05,Videos,0,0
2018-02-06,Videos,0,0
2018-02-07,Videos,0,0
2018-02-08,Videos,0,0
2018-02-09,Videos,0,0
2018-02-10,Videos,0,0
2018-02-11,Videos,0,0
2018-02-12,Videos,0,0
2018-02-13,Videos,0,0
2018-02-14,Videos,0,0
2018-02-15,Videos,0,0
2018-02-16,Videos,0,0
2018-02-17,Videos,0,0
2018-02-18,Videos,0,0
2018-02-19,Videos,0,0
2018-02-20,Videos,0,0
2018-02-21,Videos,0,0
2018-02-22,Videos,0,0
2018-02-23,Videos,0,0
2018-02-24,Videos,0,0
2018-02-25,Videos,0,0
2018-02-26,Videos,0,0
2018-02-27,Videos,0,0
2018-02-28,Videos,0,0
2018-03-01,Videos,0,0
2018-03-02,Videos,0,0
2018-03-03,Videos,0,0
2018-03-04,Videos,0,0
2018-03-05,Videos,0,0
2018-03-06,Videos,0,0
2018-03-07,Videos,0,0
2018-03-08,Videos,0,0
2018-03-09,Videos,0,0
2018-03-10,Videos,0,0
2018-03-11,Videos,0,0
2018-03-12,Videos,0,0
2018-03-13,Videos,0,0
2018-03-14,Videos,0,0
2018-03-15,Videos,0,0
2018-03-16,Videos,0,0
2018-03-17,Videos,0,0
2018-03-18,Videos,0,0
2018-03-19,Videos,0,0
2018-03-20,Videos,0,0
2018-03-21,Videos,0,0
2018-03-22,Videos,0,0
2018-03-23,Videos,0,0
2018-03-24,Videos,0,0
2018-03-25,Videos,0,0
2018-03-26,Videos,0,0
2018-03-27,Videos,0,0
2018-03-28,Videos,0,0
2018-03-29,Videos,0,0
2018-03-30,Videos,0,0
2018-03-31,Videos,0,0
2018-04-01,Videos,0,0
2018-04-02,Videos,0,0
2018-04-03,Videos,0,0
2018-04-04,Videos,0,0
2018-04-05,Videos,0,0
2018-04-06,Videos,0,0
2018-04-07,Videos,0,0
2018-04-08,Videos,0,0
2018-04-09,Videos,0,0
2018-04-10,Videos,0,0
2018-04-11,Videos,0,0
2018-04-12,Videos,0,0
2018-04-13,Videos,0,0
2018-04-14,Videos,0,0
2018-04-15,Videos,0,0
2018-04-16,Videos,0,0
2018-04-17,Videos,0,0
2018-04-18,Videos,0,0
2018-04-19,Videos,0,0
2018-04-20,Videos,0,0
2018-04-21,Videos,0,0
2018-04-22,Videos,0,0
2018-04-23,Videos,0,0
2018-04-24,Videos,0,0
2018-04-25,Videos,0,0
2018-04-26,Videos,0,0
2018-04-27,Videos,0,0
2018-04-28,Videos,0,0
2018-04-29,Videos,0,0
2018-04-30,Videos,0,0
2018-05-01,Videos,0,0
2018-05-02,Videos,0,0
2018-05-03,Videos,0,0
2018-05-04,Videos,0,0
2018-05-05,Videos,0,0
2018-05-06,Videos,0,0
2018-05-07,Videos,0,0
2018-05-08,Videos,0,0
2018-05-09,Videos,0,0
2018-05-10,Videos,0,0
2018-05-11,Videos,0,0
2018-05-12,Videos,0,0
2018-05-13,Videos,0,0
2018-05-14,Videos,0,0
2018-05-15,Videos,0,0
2018-05-16,Videos,0,0
2018-05-17,Videos,0,0
2018-05-18,Videos,0,0
2018-05-19,Videos,0,0
2018-05-20,Videos,0,0
2018-05-21,Videos,0,0
2018-05-22,Videos,0,0
2018-05-23,Videos,0,0
2018-05-24,Videos,0,0
2018-05-25,Videos,0,0
2018-05-26,Videos,0,0
2018-05-27,Videos,0,0
2018-05-28,Videos,0,0
2018-05-29,Videos,0,0
2018-05-30,Videos,0,0
2018-05-31,Videos,0,0
2018-06-01,Videos,0,0
2018-06-02,Videos,0,0
2018-06-03,Videos,0,0
2018-06-04,Videos,0,0
2018-06-05,Videos,0,0
2018-06-06,Videos,0,0
2018-06-07,Videos,0,0
2018-06-08,Videos,0,0
2018-06-09,Videos,0,0
2018-06-10,Videos,0,0
2018-06-11,Videos,0,0
2018-06-12,Videos,0,0
2018-06-13,Videos,0,0
2018-06-14,Videos,0,0
2018-06-15,Videos,0,0
2018-06-16,Videos,0,0
2018-06-17,Videos,0,0
2018-06-18,Videos,0,0
2018-06-19,Videos,0,0
2018-06-20,Videos,0,0
2018-06-21,Videos,0,0
2018-06-22,Videos,0,0
2018-06-23,Videos,0,0
2018-06-24,Videos,0,0
2018-06-25,Videos,0,0
2018-06-26,Videos,0,0
2018-06-27,Videos,0,0
2018-06-28,Videos,0,0
2018-06-29,Videos,0,0
2018-06-30,Videos,0,0
2018-07-01,Videos,0,0
2018-07-02,Videos,0,0
2018-07-03,Videos,0,0
2018-07-04,Videos,0,0
2018-07-05,Videos,0,0
2018-07-06,Videos,0,0
2018-07-07,Videos,0,0
2018-07-08,Videos,0,0
2018-07-09,Videos,0,0
2018-07-10,Videos,0,0
2018-07-11,Videos,0,0
2018-07-12,Videos,0,0
2018-07-13,Videos,0,0
2018-07-14,Videos,0,0
2018-07-15,Videos,0,0
2018-07-16,Videos,0,0
2018-07-17,Videos,0,0
2018-07-18,Videos,0,0
2018-07-19,Videos,0,0
2018-07-20,Videos,0,0
2018-07-21,Videos,0,0
2018-07-22,Videos,0,0
2018-07-23,Videos,0,0
2018-07-24,Videos,0,0
2018-07-25,Videos,0,0
2018-07-26,Videos,0,0
2018-07-27,Videos,0,0
2018-07-28,Videos,0,0
2018-07-29,Videos,0,0
2018-07-30,Videos,0,0
2018-07-31,Videos,0,0
2018-08-01,Videos,0,0
2018-08-02,Videos,0,0
2018-08-03,Videos,0,0
2018-08-04,Videos,0,0
2018-08-05,Videos,0,0
2018-08-06,Videos,0,0
2018-08-07,Videos,0,0
2018-08-08,Videos,0,0
2018-08-09,Videos,0,0
2018-08-10,Videos,0,0
2018-08-11,Videos,0,0
2018-08-12,Videos,0,0
2018-08-13,Videos,0,0
2018-08-14,Videos,0,0
2018-08-15,Videos,0,0
2018-08-16,Videos,0,0
2018-08-17,Videos,0,0
2018-08-18,Videos,0,0
2018-08-19,Videos,0,0
2018-08-20,Videos,0,0
2018-08-21,Videos,0,0
2018-08-22,Videos,0,0
2018-08-23,Videos,0,0
2018-08-24,Videos,0,0
2018-08-25,Videos,0,0
2018-08-26,Videos,0,0
2018-08-27,Videos,0,0
2018-08-28,Videos,0,0
2018-08-29,Videos,0,0
2018-08-30,Videos,0,0
2018-08-31,Videos,0,0
2018-09-01,Videos,0,0
2018-09-02,Videos,0,0
2018-09-03,Videos,0,0
2018-09-04,Videos,0,0
2018-09-05,Videos,0,0
2018-09-06,Videos,0,0
2018-09-07,Videos,0,0
2018-09-08,Videos,0,0
2018-09-09,Videos,0,0
2018-09-10,Videos,0,0
2018-09-11,Videos,0,0
2018-09-12,Videos,0,0
2018-09-13,Videos,0,0
2018-09-14,Videos,0,0
2018-09-15,Videos,0,0
2018-09-16,Videos,0,0
2018-09-17,Videos,0,0
2018-09-18,Videos,0,0
2018-09-19,Videos,0,0
2018-09-20,Videos,0,0
2018-09-21,Videos,0,0
2018-09-22,Videos,0,0
2018-09-23,Videos,0,0
2018-09-24,Videos,0,0
2018-09-25,Videos,0,0
2018-09-26,Videos,0,0
2018-09-27,Videos,0,0
2018-09-28,Videos,0,0
2018-09-29,Videos,0,0
2018-09-30,Videos,0,0
2018-10-01,Videos,0,0
2018-10-02,Videos,0,0
2018-10-03,Videos,0,0
2018-10-04,Videos,0,0
2018-10-05,Videos,0,0
2018-10-06,Videos,0,0
2018-10-07,Videos,0,0
2018-10-08,Videos,0,0
2018-10-09,Videos,0,0
2018-10-10,Videos,0,0
2018-10-11,Videos,0,0
2018-10-12,Videos,0,0
2018-10-13,Videos,0,0
2018-10-14,Videos,0,0
2018-10-15,Videos,0,0
2018-10-16,Videos,0,0
2018-10-17,Videos,0,0
2018-10-18,Videos,0,0
2018-10-19,Videos,0,0
2018-10-20,Videos,0,0
2018-10-21,Videos,0,0
2018-10-22,Videos,0,0
2018-10-23,Videos,0,0
2018-10-24,Videos,0,0
2018-10-25,Videos,0,0
2018-10-26,Videos,0,0
2018-10-27,Videos,0,0
2018-10-28,Videos,0,0
2018-10-29,Videos,0,0
2018-10-30,Videos,0,0
2018-10-31,Videos,0,0
2018-11-01,Videos,0,0
2018-11-02,Videos,0,0
2018-11-03,Videos,0,0
2018-11-04,Videos,0,0
2018-11-05,Videos,0,0
2018-11-06,Videos,0,0
2018-11-07,Videos,0,0
2018-11-08,Videos,0,0
2018-11-09,Videos,0,0
2018-11-10,Videos,0,0
2018-11-11,Videos,0,0
2018-11-12,Videos,0,0
2018-11-13,Videos,0,0
2018-11-14,Videos,0,0
2018-11-15,Videos,0,0
2018-11-16,Videos,0,0
2018-11-17,Videos,0,0
2018-11-18,Videos,0,0
2018-11-19,Videos,0,0
2018-11-20,Videos,0,0
2018-11-21,Videos,0,0
2018-11-22,Videos,0,0
2018-11-23,Videos,0,0
2018-11-24,Videos,0,0
2018-11-25,Videos,0,0
2018-11-26,Videos,0,0
2018-11-27,Videos,0,0
2018-11-28,Videos,0,0
2018-11-29,Videos,0,0
2018-11-30,Videos,0,0
2018-12-01,Videos,0,0
2018-12-02,Videos,0,0
2018-12-03,Videos,0,0
2018-12-04,Videos,0,0
2018-12-05,Videos,0,0
2018-12-06,Videos,0,0
2018-12-07,Videos,0,0
2018-12-08,Videos,0,0
2018-12-09,Videos,0,0
2018-12-10,Videos,0,0
2018-12-11,Videos,0,0
2018-12-12,Videos,0,0
2018-12-13,Videos,0,0
2018-12-14,Videos,0,0
2018-12-15,Videos,0,0
2018-12-16,Videos,0,0
2018-12-17,Videos,0,0
2018-12-18,Videos,0,0
2018-12-19,Videos,0,0
2018-12-20,Videos,0,0
2018-12-21,Videos,0,0
2018-12-22,Videos,0,0
2018-12-23,Videos,0,0
2018-12-24,Videos,0,0
2018-12-25,Videos,0,0
2018-12-26,Videos,0,0
2018-12-27,Videos,0,0
2018-12-28,Videos,0,0
2018-12-29,Videos,0,0
2018-12-30,Videos,0,0
2018-12-31,Videos,0,0
2019-01-01,Videos,63,0
2019-01-02,Videos,51,0
2019-01-03,Videos,41,0
2019-01-04,Videos,54,0
2019-01-05,Videos,42,0
2019-01-06,Videos,46,0
2019-01-07,Videos,39,0
2019-01-08,Videos,38,0
2019-01-09,Videos,43,0
2019-01-10,Videos,34,0
2019-01-11,Videos,27,0
2019-01-12,Videos,57,0
2019-01-13,Videos,56,0
2019-01-14,Videos,26,0
2019-01-15,Videos,37,1
2019-01-16,Videos,31,0
2019-01-17,Videos,36,0
2019-01-18,Videos,52,0
2019-01-19,Videos,56,0
2019-01-20,Videos,54,0
2019-01-21,Videos,56,0
2019-01-22,Videos,44,0
2019-01-23,Videos,35,1
2019-01-24,Videos,37,0
2019-01-25,Videos,34,0
2019-01-26,Videos,53,0
2019-01-27,Videos,44,0
2019-01-28,Videos,23,0
2019-01-29,Videos,34,0
2019-01-30,Videos,44,0
2019-01-31,Videos,24,0
2019-02-01,Videos,52,0
2019-02-02,Videos,55,0
2019-02-03,Videos,53,0
2019-02-04,Videos,26,0
2019-02-05,Videos,29,0
2019-02-06,Videos,35,0
2019-02-07,Videos,26,0
2019-02-08,Videos,35,1
2019-02-09,Videos,58,0
2019-02-10,Videos,41,0
2019-02-11,Videos,36,0
2019-02-12,Videos,41,0
2019-02-13,Videos,35,0
2019-02-14,Videos,30,0
2019-02-15,Videos,34,0
2019-02-16,Videos,51,0
2019-02-17,Videos,46,0
2019-02-18,Videos,38,0
2019-02-19,Videos,43,1
2019-02-20,Videos,41,0
2019-02-21,Videos,34,0
2019-02-22,Videos,25,0
2019-02-23,Videos,62,0
2019-02-24,Videos,72,0
2019-02-25,Videos,59,0
2019-02-26,Videos,27,0
2019-02-27,Videos,29,0
2019-02-28,Videos,33,0
2019-03-01,Videos,39,0
2019-03-02,Videos,46,0
2019-03-03,Videos,55,0
2019-03-04,Videos,46,0
2019-03-05,Videos,35,0
2019-03-06,Videos,42,0
2019-03-07,Videos,22,0
2019-03-08,Videos,25,0
2019-03-09,Videos,58,0
2019-03-10,Videos,45,1
2019-03-11,Videos,42,0
2019-03-12,Videos,28,0
2019-03-13,Videos,37,0
2019-03-14,Videos,38,0
2019-03-15,Videos,37,0
2019-03-16,Videos,49,0
2019-03-17,Videos,41,0
2019-03-18,Videos,27,0
2019-03-19,Videos,44,0
2019-03-20,Videos,37,0
2019-03-21,Videos,35,0
2019-03-22,Videos,40,0
2019-03-23,Videos,36,0
2019-03-24,Videos,45,0
2019-03-25,Videos,26,0
2019-03-26,Videos,41,0
2019-03-27,Videos,31,0
2019-03-28,Videos,32,0
2019-03-29,Videos,40,0
2019-03-30,Videos,48,0
2019-03-31,Videos,42,0
2019-04-01,Videos,40,0
2019-04-02,Videos,29,0
2019-04-03,Videos,48,0
2019-04-04,Videos,38,1
2019-04-05,Videos,48,0
2019-04-06,Videos,48,0
2019-04-07,Videos,49,0
2019-04-08,Videos,30,0
2019-04-09,Videos,39,0
2019-04-10,Videos,40,0
2019-04-11,Videos,50,0
2019-04-12,Videos,37,0
2019-04-13,Videos,45,0
2019-04-14,Videos,40,0
2019-04-15,Videos,39,0
2019-04-16,Videos,31,0
2019-04-17,Videos,44,0
2019-04-18,Videos,45,0
2019-04-19,Videos,58,0
2019-04-20,Videos,46,0
2019-04-21,Videos,47,0
2019-04-22,Videos,41,1
2019-04-23,Videos,30,0
2019-04-24,Videos,29,0
2019-04-25,Videos,30,0
2019-04-26,Videos,38,0
2019-04-27,Videos,47,0
2019-04-28,Videos,40,0
2019-04-29,Videos,31,0
2019-04-30,Videos,26,0
2019-05-01,Videos,24,0
2019-05-02,Videos,30,0
2019-05-03,Videos,30,0
2019-05-04,Videos,46,0
2019-05-05,Videos,31,0
2019-05-06,Videos,28,0
2019-05-07,Videos,33,0
2019-05-08,Videos,32,0
2019-05-09,Videos,28,0
2019-05-10,Videos,41,0
2019-05-11,Videos,42,0
2019-05-12,Videos,38,0
2019-05-13,Videos,35,0
2019-05-14,Videos,31,0
2019-05-15,Videos,31,0
2019-05-16,Videos,20,0
2019-05-17,Videos,37,0
2019-05-18,Videos,35,0
2019-05-19,Videos,45,1
2019-05-20,Videos,31,0
2019-05-21,Videos,31,0
2019-05-22,Videos,43,0
2019-05-23,Videos,31,0
2019-05-24,Videos,38,0
2019-05-25,Videos,47,0
2019-05-26,Videos,47,0
2019-05-27,Videos,41,1
2019-05-28,Videos,50,0
2019-05-29,Videos,43,0
2019-05-30,Videos,34,0
2019-05-31,Videos,38,0
2019-06-01,Videos,43,0
2019-06-02,Videos,46,0
2019-06-03,Videos,34,1
2019-06-04,Videos,34,0
2019-06-05,Videos,36,0
2019-06-06,Videos,49,0
2019-06-07,Videos,21,0
2019-06-08,Videos,54,0
2019-06-09,Videos,35,0
2019-06-10,Videos,46,0
2019-06-11,Videos,36,0
2019-06-12,Videos,40,0
2019-06-13,Videos,24,0
2019-06-14,Videos,40,0
2019-06-15,Videos,39,0
2019-06-16,Videos,46,0
2019-06-17,Videos,42,0
2019-06-18,Videos,29,0
2019-06-19,Videos,46,0
2019-06-20,Videos,53,0
2019-06-21,Videos,42,0
2019-06-22,Videos,36,0
2019-06-23,Videos,39,0
2019-06-24,Videos,44,0
2019-06-25,Videos,36,0
2019-06-26,Videos,45,0
2019-06-27,Videos,49,0
2019-06-28,Videos,45,0
2019-06-29,Videos,46,0
2019-06-30,Videos,47,0
2019-07-01,Videos,38,0
2019-07-02,Videos,45,0
2019-07-03,Videos,27,0
2019-07-04,Videos,21,0
2019-07-05,Videos,50,0
2019-07-06,Videos,35,0
2019-07-07,Videos,49,0
2019-07-08,Videos,42,0
2019-07-09,Videos,47,0
2019-07-10,Videos,37,0
2019-07-11,Videos,43,0
2019-07-12,Videos,33,1
2019-07-13,Videos,51,0
2019-07-14,Videos,42,0
2019-07-15,Videos,46,0
2019-07-16,Videos,37,0
2019-07-17,Videos,38,0
2019-07-18,Videos,25,0
2019-07-19,Videos,37,0
2019-07-20,Videos,32,0
2019-07-21,Videos,31,0
2019-07-22,Videos,35,0
2019-07-23,Videos,39,0
2019-07-24,Videos,40,2
2019-07-25,Videos,41,0
2019-07-26,Videos,28,0
2019-07-27,Videos,41,0
2019-07-28,Videos,38,0
2019-07-29,Videos,31,0
2019-07-30,Videos,38,0
2019-07-31,Videos,36,0
2019-08-01,Videos,48,0
2019-08-02,Videos,41,0
2019-08-03,Videos,46,0
2019-08-04,Videos,68,0
2019-08-05,Videos,39,0
2019-08-06,Videos,30,0
2019-08-07,Videos,28,0
2019-08-08,Videos,36,0
2019-08-09,Videos,71,0
2019-08-10,Videos,50,0
2019-08-11,Videos,53,0
2019-08-12,Videos,36,0
2019-08-13,Videos,43,0
2019-08-14,Videos,35,0
2019-08-15,Videos,39,0
2019-08-16,Videos,39,1
2019-08-17,Videos,38,1
2019-08-18,Videos,43,0
2019-08-19,Videos,49,0
2019-08-20,Videos,30,0
2019-08-21,Videos,39,0
2019-08-22,Videos,26,0
2019-08-23,Videos,33,0
2019-08-24,Videos,31,0
2019-08-25,Videos,44,0
2019-08-26,Videos,37,0
2019-08-27,Videos,43,0
2019-08-28,Videos,37,0
2019-08-29,Videos,35,0
2019-08-30,Videos,55,0
2019-08-31,Videos,36,0
2019-09-01,Videos,48,0
2019-09-02,Videos,38,0
2019-09-03,Videos,27,0
2019-09-04,Videos,32,0
2019-09-05,Videos,25,0
2019-09-06,Videos,25,0
2019-09-07,Videos,38,0
2019-09-08,Videos,48,0
2019-09-09,Videos,33,0
2019-09-10,Videos,47,0
2019-09-11,Videos,30,0
2019-09-12,Videos,27,0
2019-09-13,Videos,20,0
2019-09-14,Videos,39,1
2019-09-15,Videos,41,0
2019-09-16,Videos,33,0
2019-09-17,Videos,23,0
2019-09-18,Videos,33,0
2019-09-19,Videos,29,0
2019-09-20,Videos,23,0
2019-09-21,Videos,40,0
2019-09-22,Videos,50,0
2019-09-23,Videos,29,0
2019-09-24,Videos,34,1
2019-09-25,Videos,24,0
2019-09-26,Videos,19,0
2019-09-27,Videos,25,0
2019-09-28,Videos,35,0
2019-09-29,Videos,44,0
2019-09-30,Videos,32,0
2019-10-01,Videos,23,0
2019-10-02,Videos,34,0
2019-10-03,Videos,17,0
2019-10-04,Videos,23,0
2019-10-05,Videos,33,0
2019-10-06,Videos,43,0
2019-10-07,Videos,24,0
2019-10-08,Videos,34,0
2019-10-09,Videos,35,0
2019-10-10,Videos,32,0
2019-10-11,Videos,32,0
2019-10-12,Videos,41,0
2019-10-13,Videos,49,0
2019-10-14,Videos,33,0
2019-10-15,Videos,28,0
2019-10-16,Videos,36,0
2019-10-17,Videos,19,0
2019-10-18,Videos,14,0
2019-10-19,Videos,39,0
2019-10-20,Videos,42,0
2019-10-21,Videos,34,0
2019-10-22,Videos,32,0
2019-10-23,Videos,27,0
2019-10-24,Videos,31,0
2019-10-25,Videos,31,0
2019-10-26,Videos,39,0
2019-10-27,Videos,47,0
2019-10-28,Videos,22,0
2019-10-29,Videos,27,0
2019-10-30,Videos,24,0
2019-10-31,Videos,38,0
2019-11-01,Videos,38,0
2019-11-02,Videos,36,0
2019-11-03,Videos,39,0
2019-11-04,Videos,27,0
2019-11-05,Videos,22,0
2019-11-06,Videos,22,0
2019-11-07,Videos,20,0
2019-11-08,Videos,20,0
2019-11-09,Videos,55,0
2019-11-10,Videos,45,0
2019-11-11,Videos,35,0
2019-11-12,Videos,25,0
2019-11-13,Videos,30,0
2019-11-14,Videos,18,0
2019-11-15,Videos,28,0
2019-11-16,Videos,40,0
2019-11-17,Videos,55,0
2019-11-18,Videos,40,0
2019-11-19,Videos,33,0
2019-11-20,Videos,38,0
2019-11-21,Videos,22,0
2019-11-22,Videos,36,0
2019-11-23,Videos,35,0
2019-11-24,Videos,43,0
2019-11-25,Videos,24,0
2019-11-26,Videos,20,0
2019-11-27,Videos,36,1
2019-11-28,Videos,30,0
2019-11-29,Videos,32,0
2019-11-30,Videos,35,0
2019-12-01,Videos,48,0
2019-12-02,Videos,22,0
2019-12-03,Videos,22,0
2019-12-04,Videos,31,0
2019-12-05,Videos,36,0
2019-12-06,Videos,19,0
2019-12-07,Videos,53,0
2019-12-08,Videos,41,0
2019-12-09,Videos,34,0
2019-12-10,Videos,16,0
2019-12-11,Videos,27,0
2019-12-12,Videos,27,0
2019-12-13,Videos,28,0
2019-12-14,Videos,45,1
2019-12-15,Videos,45,0
2019-12-16,Videos,29,0
2019-12-17,Videos,42,1
2019-12-18,Videos,22,0
2019-12-19,Videos,37,0
2019-12-20,Videos,31,0
2019-12-21,Videos,44,0
2019-12-22,Videos,41,0
2019-12-23,Videos,40,0
2019-12-24,Videos,28,0
2019-12-25,Videos,28,0
2019-12-26,Videos,44,0
2019-12-27,Videos,47,0
2019-12-28,Videos,43,0
2019-12-29,Videos,37,0
2019-12-30,Videos,41,0
2019-12-31,Videos,52,0
2020-01-01,Videos,51,0
2020-01-02,Videos,40,0
2020-01-03,Videos,50,0
2020-01-04,Videos,46,0
2020-01-05,Videos,54,0
2020-01-06,Videos,40,0
2020-01-07,Videos,37,0
2020-01-08,Videos,40,0
2020-01-09,Videos,28,0
2020-01-10,Videos,37,0
2020-01-11,Videos,45,0
2020-01-12,Videos,59,0
2020-01-13,Videos,37,0
2020-01-14,Videos,49,0
2020-01-15,Videos,44,0
2020-01-16,Videos,32,1
2020-01-17,Videos,43,0
2020-01-18,Videos,51,0
2020-01-19,Videos,53,1
2020-01-20,Videos,55,0
2020-01-21,Videos,35,0
2020-01-22,Videos,50,0
2020-01-23,Videos,45,0
2020-01-24,Videos,33,0
2020-01-25,Videos,59,0
2020-01-26,Videos,65,0
2020-01-27,Videos,33,0
2020-01-28,Videos,40,1
2020-01-29,Videos,40,0
2020-01-30,Videos,31,0
2020-01-31,Videos,42,0
2020-02-01,Videos,48,0
2020-02-02,Videos,53,1
2020-02-03,Videos,33,0
2020-02-04,Videos,38,0
2020-02-05,Videos,31,0
2020-02-06,Videos,35,1
2020-02-07,Videos,43,0
2020-02-08,Videos,44,0
2020-02-09,Videos,49,0
2020-02-10,Videos,37,0
2020-02-11,Videos,42,0
2020-02-12,Videos,36,0
2020-02-13,Videos,28,0
2020-02-14,Videos,39,0
2020-02-15,Videos,48,0
2020-02-16,Videos,76,0
2020-02-17,Videos,40,0
2020-02-18,Videos,34,0
2020-02-19,Videos,43,1
2020-02-20,Videos,53,0
2020-02-21,Videos,42,0
2020-02-22,Videos,37,0
2020-02-23,Videos,34,0
2020-02-24,Videos,31,0
2020-02-25,Videos,46,0
2020-02-26,Videos,28,0
2020-02-27,Videos,31,0
2020-02-28,Videos,45,0
2020-02-29,Videos,43,0
2020-03-01,Videos,36,0
2020-03-02,Videos,36,0
2020-03-03,Videos,35,0
2020-03-04,Videos,43,0
2020-03-05,Videos,33,1
2020-03-06,Videos,40,0
2020-03-07,Videos,46,0
2020-03-08,Videos,39,0
2020-03-09,Videos,33,0
2020-03-10,Videos,27,0
2020-03-11,Videos,40,0
2020-03-12,Videos,34,0
2020-03-13,Videos,44,0
2020-03-14,Videos,56,0
2020-03-15,Videos,69,0
2020-03-16,Videos,55,0
2020-03-17,Videos,61,0
2020-03-18,Videos,51,1
2020-03-19,Videos,46,0
2020-03-20,Videos,48,0
2020-03-21,Videos,56,1
2020-03-22,Videos,70,0
2020-03-23,Videos,53,0
2020-03-24,Videos,57,0
2020-03-25,Videos,56,1
2020-03-26,Videos,64,0
2020-03-27,Videos,51,0
2020-03-28,Videos,79,0
2020-03-29,Videos,61,0
2020-03-30,Videos,58,1
2020-03-31,Videos,56,0
2020-04-01,Videos,66,0
2020-04-02,Videos,45,2
2020-04-03,Videos,67,0
2020-04-04,Videos,66,0
2020-04-05,Videos,67,1
2020-04-06,Videos,54,0
2020-04-07,Videos,66,0
2020-04-08,Videos,55,0
2020-04-09,Videos,57,0
2020-04-10,Videos,62,0
2020-04-11,Videos,64,0
2020-04-12,Videos,60,0
2020-04-13,Videos,56,0
2020-04-14,Videos,54,0
2020-04-15,Videos,60,1
2020-04-16,Videos,53,0
2020-04-17,Videos,55,0
2020-04-18,Videos,50,0
2020-04-19,Videos,63,1
2020-04-20,Videos,83,0
2020-04-21,Videos,82,0
2020-04-22,Videos,54,0
2020-04-23,Videos,72,0
2020-04-24,Videos,51,0
2020-04-25,Videos,70,0
2020-04-26,Videos,65,0
2020-04-27,Videos,57,0
2020-04-28,Videos,60,0
2020-04-29,Videos,78,1
2020-04-30,Videos,60,0
2020-05-01,Videos,68,0
2020-05-02,Videos,69,0
2020-05-03,Videos,63,0
2020-05-04,Videos,55,0
2020-05-05,Videos,53,0
2020-05-06,Videos,62,0
2020-05-07,Videos,61,0
2020-05-08,Videos,61,0
2020-05-09,Videos,59,0
2020-05-10,Videos,55,0
2020-05-11,Videos,56,0
2020-05-12,Videos,56,0
2020-05-13,Videos,53,0
2020-05-14,Videos,60,0
2020-05-15,Videos,43,0
2020-05-16,Videos,49,0
2020-05-17,Videos,64,0
2020-05-18,Videos,50,0
2020-05-19,Videos,58,0
2020-05-20,Videos,57,0
2020-05-21,Videos,52,0
2020-05-22,Videos,37,0
2020-05-23,Videos,47,0
2020-05-24,Videos,40,1
2020-05-25,Videos,55,0
2020-05-26,Videos,64,0
2020-05-27,Videos,40,0
2020-05-28,Videos,72,0
2020-05-29,Videos,36,0
2020-05-30,Videos,26,0
2020-05-31,Videos,29,0
2020-06-01,Videos,36,0
